 4781 gClO      PHOTON              gCl       gO                                      1.00e-10  0.00      2.0
 4782 gCN       PHOTON              gC        gN                                      1.00e-09  0.00      2.8
 4783 gCO       PHOTON              gC        gO                                      3.10e-11  0.00      2.5
 4784 gCO2      PHOTON              gCO       gO                                      3.13e-10  0.00      2.0
 4785 gCP       PHOTON              gC        gP                                      1.00e-09  0.00      1.7
 4786 gCS       PHOTON              gC        gS                                      9.70e-10  0.00      2.0
 4787 gH2C3N    PHOTON              gC2H2     gCN                                     1.00e-09  0.00      1.7
 4788 gH2C3O    PHOTON              gC2H2     gCO                                     1.00e-09  0.00      1.7
 4789 gH2C5N    PHOTON              gC4H2     gCN                                     1.00e-09  0.00      1.7
 4790 gH2C7N    PHOTON              gC6H2     gCN                                     1.00e-09  0.00      1.7
 4791 gH2C9N    PHOTON              gC8H2     gCN                                     1.00e-09  0.00      1.7
 4792 gH2CN     PHOTON              gHCN      gH                                      1.00e-09  0.00      1.7
 4793 gH2CO     PHOTON              gCO       gH2                                     4.40e-10  0.00      1.6
 4794 gH2CO     PHOTON              gCO       gH        gH                            4.40e-10  0.00      1.6
 4795 gH2CS     PHOTON              gCS       gH2                                     1.00e-09  0.00      1.7
 4796 gH2O      PHOTON              gOH       gH                                      3.28e-10  0.00      1.6
 4797 gH2O2     PHOTON              gOH       gOH                                     8.30e-10  0.00      1.8
 4798 gH2S      PHOTON              gHS       gH                                      3.20e-10  0.00      1.7
 4799 gH2S2     PHOTON              gHS       gHS                                     1.00e-09  0.00      1.7
 4800 gH2SiO    PHOTON              gSiO      gH2                                     1.00e-09  0.00      1.7
 4801 gH3C5N    PHOTON              gC2H3     gC3N                                    1.00e-09  0.00      1.7
 4802 gH3C7N    PHOTON              gC2H3     gC5N                                    1.00e-09  0.00      1.7
 4803 gH3C9N    PHOTON              gC2H3     gC7N                                    1.00e-09  0.00      1.7
 4804 gH4C3N    PHOTON              gC2H4     gCN                                     1.00e-09  0.00      1.7
 4805 gH5C3N    PHOTON              gC2H5     gCN                                     1.00e-09  0.00      1.7
 4806 gHC2NC    PHOTON              gC2H      gCN                                     9.54e-09  0.00      1.8
 4807 gHC2O     PHOTON              gCO       gCH                                     1.00e-09  0.00      1.7
 4808 gHC3N     PHOTON              gC2H      gCN                                     9.54e-10  0.00      1.8
 4809 gHC3O     PHOTON              gCO       gC2H                                    1.00e-09  0.00      1.7
 4810 gHC5N     PHOTON              gC4H      gCN                                     5.00e-10  0.00      1.8
 4811 gHC5N     PHOTON              gH        gC5N                                    5.00e-10  0.00      1.8
 4812 gHC7N     PHOTON              gC6H      gCN                                     1.00e-09  0.00      1.7
 4813 gHC9N     PHOTON              gC8H      gCN                                     1.00e-09  0.00      1.7
 4814 gHCCN     PHOTON              gC2N      gH                                      1.00e-09  0.00      1.7
 4815 gHCCP     PHOTON              gCCP      gH                                      1.00e-09  0.00      1.7
 4816 gHCl      PHOTON              gCl       gH                                      1.10e-10  0.00      1.8
 4817 gHCN      PHOTON              gCN       gH                                      5.48e-10  0.00      2.0
 4818 gHCNC2    PHOTON              gC2H      gCN                                     9.54e-09  0.00      1.8
 4819 gHCO      PHOTON              gH        gCO                                     5.87e-10  0.00      0.5
 4820 gHCOOCH3  PHOTON              gHCO      gCH2OH                                  1.00e-09  0.00      1.7
 4821 gCH2O2    PHOTON              gHCO      gOH                                     2.75e-10  0.00      1.8
 4822 gHCP      PHOTON              gCP       gH                                      1.00e-09  0.00      1.7
 4823 gHCSi     PHOTON              gCH       gSi                                     1.00e-09  0.00      1.7
 4824 gHNC      PHOTON              gCN       gH                                      5.48e-10  0.00      2.0
 4825 gHNC3     PHOTON              gC2H      gCN                                     9.54e-09  0.00      1.8
 4826 gHNCO     PHOTON              gNH       gCO                                     1.00e-09  0.00      1.7
 4827 gHNO      PHOTON              gNO       gH                                      1.70e-10  0.00      0.5
 4828 gHNSi     PHOTON              gSiN      gH                                      1.00e-09  0.00      1.7
 4829 gHPO      PHOTON              gPO       gH                                      1.00e-09  0.00      1.7
 4830 gHS       PHOTON              gH        gS                                      1.00e-11  0.00      2.0
 4831 gHS2      PHOTON              gHS       gS                                      1.00e-09  0.00      1.7
 4832 gMgH      PHOTON              gMg       gH                                      5.00e-10  0.00      1.4
 4833 gMgH2     PHOTON              gMgH      gH                                      5.00e-10  0.00      1.4
 4834 gN2       PHOTON              gN        gN                                      5.00e-12  0.00      3.0
 4835 gN2H2     PHOTON              gNH2      gN                                      1.00e-09  0.00      1.7
 4836 gN2O      PHOTON              gN2       gO                                      1.40e-09  0.00      1.7
 4837 gNaH      PHOTON              gNa       gH                                      7.30e-09  0.00      1.1
 4838 gNaOH     PHOTON              gNa       gOH                                     1.00e-09  0.00      1.7
 4839 gNH       PHOTON              gH        gN                                      4.00e-10  0.00      1.5
 4840 gNH2      PHOTON              gNH       gH                                      2.11e-10  0.00      1.5
 4841 gNH2CHO   PHOTON              gNH2      gHCO                                    1.00e-09  0.00      1.7
 4842 gNH2CN    PHOTON              gNH2      gCN                                     1.00e-09  0.00      1.7
 4843 gNH2OH    PHOTON              gNH2      gOH                                     1.00e-09  0.00      1.7
 4844 gNH3      PHOTON              gNH       gH2                                     1.30e-10  0.00      1.9
 4845 gNH3      PHOTON              gNH2      gH                                      4.94e-10  0.00      1.6
 4846 gNO       PHOTON              gN        gO                                      3.00e-10  0.00      2.0
 4847 gNO2      PHOTON              gNO       gO                                      1.29e-09  0.00      2.0
 4848 gNS       PHOTON              gN        gS                                      1.00e-11  0.00      2.0
 4849 gO2       PHOTON              gO        gO                                      3.30e-10  0.00      1.4
 4850 gO2H      PHOTON              gOH       gO                                      5.00e-10  0.00      1.7
 4851 gO2H      PHOTON              gO2       gH                                      5.00e-10  0.00      1.7
 4852 gO3       PHOTON              gO2       gO                                      1.00e-09  0.00      1.7
 4853 gOCN      PHOTON              gO        gCN                                     1.00e-11  0.00      2.0
 4854 gOCS      PHOTON              gCO       gS                                      2.28e-09  0.00      1.6
 4855 gOH       PHOTON              gO        gH                                      1.68e-10  0.00      1.7
 4856 gPH       PHOTON              gP        gH                                      1.00e-09  0.00      1.7
 4857 gPH2      PHOTON              gPH       gH                                      1.00e-09  0.00      1.7
 4858 gPN       PHOTON              gN        gP                                      1.00e-09  0.00      1.7
 4859 gPO       PHOTON              gO        gP                                      1.00e-09  0.00      1.7
 4860 gS2       PHOTON              gS        gS                                      1.00e-09  0.00      1.7
 4861 gSiC      PHOTON              gSi       gC                                      1.00e-10  0.00      2.3
 4862 gSiC2     PHOTON              gSiC      gC                                      1.00e-09  0.00      1.7
 4863 gSiC2H    PHOTON              gSiC2     gH                                      1.00e-09  0.00      1.7
 4864 gSiC2H2   PHOTON              gSiC2     gH2                                     1.00e-09  0.00      1.7
 4865 gSiC3     PHOTON              gSiC2     gC                                      1.00e-09  0.00      1.7
 4866 gSiC3H    PHOTON              gSiC3     gH                                      1.00e-09  0.00      1.7
 4867 gSiC4     PHOTON              gSiC2     gC2                                     1.00e-09  0.00      1.7
 4868 gSiCH2    PHOTON              gSiC      gH2                                     1.00e-09  0.00      1.7
 4869 gSiCH3    PHOTON              gSiCH2    gH                                      1.00e-09  0.00      1.7
 4870 gSiH      PHOTON              gSi       gH                                      1.00e-10  0.00      2.3
 4871 gSiH2     PHOTON              gSiH      gH                                      1.00e-09  0.00      1.7
 4872 gSiH3     PHOTON              gSiH2     gH                                      1.00e-09  0.00      1.7
 4873 gSiH4     PHOTON              gSiH2     gH2                                     1.00e-09  0.00      1.7
 4874 gSiN      PHOTON              gSi       gN                                      1.00e-09  0.00      1.7
 4875 gSiNC     PHOTON              gCN       gSi                                     1.00e-09  0.00      1.7
 4876 gSiO      PHOTON              gSi       gO                                      1.00e-10  0.00      2.3
 4877 gSiO2     PHOTON              gSiO      gO                                      1.00e-09  0.00      1.7
 4878 gSiS      PHOTON              gSi       gS                                      1.00e-10  0.00      2.3
 4879 gSO       PHOTON              gO        gS                                      3.30e-10  0.00      1.4
 4880 gSO2      PHOTON              gSO       gO                                      1.05e-09  0.00      1.7
 4881 gC10      PHOTON              gC8       gC2                                     1.00e-10  0.00      2.5
 4882 gC10      PHOTON              gC9       gC                                      1.00e-10  0.00      2.5
 4883 gC2       PHOTON              gC        gC                                      1.00e-10  0.00      2.0
 4884 gC2H      PHOTON              gC2       gH                                      5.25e-12  0.00      2.0
 4885 gC2H      PHOTON              gCH       gC                                      4.75e-12  0.00      2.0
 4886 gC2H2     PHOTON              gC2H      gH                                      1.12e-10  0.00      2.7
 4887 gC2H2     PHOTON              gC2       gH        gH                            6.58e-11  0.00      0.0
 4888 gC2H2     PHOTON              gCH       gCH                                     2.90e-11  0.00      0.0
 4889 gC2H3     PHOTON              gC2H      gH2                                     1.91e-11  0.00      2.3
 4890 gC2H3     PHOTON              gC2H2     gH                                      9.26e-11  0.00      2.3
 4891 gC2H3     PHOTON              gC2H      gH        gH                            1.88e-10  0.00      2.3
 4892 gC2H4     PHOTON              gC2H2     gH        gH                            9.39e-11  0.00      2.7
 4893 gC2H4     PHOTON              gC2H2     gH2                                     8.52e-12  0.00      2.7
 4894 gC2H4     PHOTON              gC2H3     gH                                      1.56e-11  0.00      2.7
 4895 gC2H5     PHOTON              gC2H4     gH                                      4.00e-11  0.00      2.5
 4896 gC2H5     PHOTON              gC2H      gH2       gH2                           4.00e-11  0.00      2.5
 4897 gC2H5     PHOTON              gC2H2     gH2       gH                            8.00e-11  0.00      2.5
 4898 gC2H5     PHOTON              gC2H3     gH2                                     4.00e-11  0.00      2.5
 4899 gC2H5OH   PHOTON              gC2H5     gOH                                     1.32e-10  0.00      2.4
 4900 gC2H5OH   PHOTON              gC2H2O    gH2       gH2                           1.32e-10  0.00      2.4
 4901 gC2H5OH   PHOTON              gCH4      gH2CO                                   1.32e-10  0.00      2.4
 4902 gC2H5OH   PHOTON              gC2H4O    gH2                                     1.32e-10  0.00      2.4
 4903 gC2H6CO   PHOTON              gC2H4O    gCH2                                    1.00e-10  0.00      2.5
 4904 gC2H6CO   PHOTON              gCH3      gCH3      gCO                           1.00e-10  0.00      2.5
 4905 gCCO      PHOTON              gCO       gC                                      2.00e-10  0.00      2.5
 4906 gC3H3N    PHOTON              gC3N      gH2       gH                            1.00e-10  0.00      2.5
 4907 gC3H3N    PHOTON              gHC3N     gH2                                     1.00e-10  0.00      2.5
 4908 gC3H4     PHOTON              gC3H2     gH2                                     5.45e-11  0.00      2.4
 4909 gC3H4     PHOTON              gC3H3     gH                                      9.34e-10  0.00      2.4
 4910 gC4H2     PHOTON              gC4       gH2                                     1.30e-10  0.00      2.3
 4911 gC4H2     PHOTON              gC4H      gH                                      1.30e-10  0.00      2.3
 4912 gC4P      PHOTON              gC3P      gC                                      1.00e-10  0.00      2.5
 4913 gC4P      PHOTON              gCCP      gC2                                     1.00e-10  0.00      2.5
 4914 gC6       PHOTON              gC5       gC                                      1.00e-10  0.00      2.5
 4915 gC6       PHOTON              gC4       gC2                                     1.00e-10  0.00      2.5
 4916 gC6H2     PHOTON              gC6       gH2                                     9.30e-11  0.00      2.5
 4917 gC6H2     PHOTON              gC6H      gH                                      9.30e-11  0.00      2.5
 4918 gC6H2     PHOTON              gC6       gH        gH                            1.40e-11  0.00      2.5
 4919 gC7       PHOTON              gC6       gC                                      8.70e-11  0.00      2.5
 4920 gC7       PHOTON              gC5       gC2                                     8.70e-11  0.00      2.5
 4921 gC7       PHOTON              gC4       gC3                                     2.61e-11  0.00      2.5
 4922 gC7H      PHOTON              gC7       gH                                      1.00e-10  0.00      2.5
 4923 gC7H      PHOTON              gC6H      gC                                      1.00e-10  0.00      2.5
 4924 gC7H2     PHOTON              gC7H      gH                                      1.00e-10  0.00      2.5
 4925 gC7H2     PHOTON              gC7       gH2                                     1.00e-10  0.00      2.5
 4926 gC8       PHOTON              gC7       gC                                      1.00e-10  0.00      2.5
 4927 gC8       PHOTON              gC6       gC2                                     1.00e-10  0.00      2.5
 4928 gC8H      PHOTON              gC8       gH                                      1.00e-10  0.00      2.5
 4929 gC8H      PHOTON              gC7H      gC                                      1.00e-10  0.00      2.5
 4930 gC8H2     PHOTON              gC8       gH2                                     1.00e-10  0.00      2.5
 4931 gC8H2     PHOTON              gC8H      gH                                      1.00e-10  0.00      2.5
 4932 gC9       PHOTON              gC8       gC                                      1.00e-10  0.00      2.5
 4933 gC9       PHOTON              gC7       gC2                                     1.00e-10  0.00      2.5
 4934 gC9H      PHOTON              gC8H      gC                                      1.00e-10  0.00      2.5
 4935 gC9H      PHOTON              gC9       gH                                      1.00e-10  0.00      2.5
 4936 gC9H2     PHOTON              gC9H      gH                                      1.00e-10  0.00      2.5
 4937 gC9H2     PHOTON              gC9       gH2                                     1.00e-10  0.00      2.5
 4938 gC9N      PHOTON              gC2       gC7N                                    2.00e-10  0.00      2.5
 4939 gCCP      PHOTON              gCP       gC                                      1.00e-10  0.00      2.5
 4940 gCCP      PHOTON              gC2       gP                                      1.00e-10  0.00      2.5
 4941 gCH       PHOTON              gC        gH                                      2.90e-10  0.00      2.8
 4942 gCH2      PHOTON              gC        gH2                                     1.21e-10  0.00      2.3
 4943 gCH2      PHOTON              gCH       gH                                      2.51e-10  0.00      2.3
 4944 gCH2      PHOTON              gC        gH        gH                            6.28e-10  0.00      2.3
 4945 gC2H2N    PHOTON              gCH       gHCN                                    6.67e-11  0.00      2.5
 4946 gC2H2N    PHOTON              gCN       gCH2                                    6.67e-11  0.00      2.5
 4947 gC2H2N    PHOTON              gC2N      gH2                                     6.67e-11  0.00      2.5
 4948 gC2H2O    PHOTON              gC2       gH2O                                    1.15e-10  0.00      2.0
 4949 gC2H2O    PHOTON              gCH2      gCO                                     1.15e-10  0.00      2.0
 4950 gC2H2O    PHOTON              gC2H2     gO                                      1.15e-10  0.00      2.0
 4951 gCH2PH    PHOTON              gCP       gH2       gH                            5.00e-11  0.00      2.5
 4952 gCH2PH    PHOTON              gHCP      gH2                                     5.00e-11  0.00      2.5
 4953 gCH2PH    PHOTON              gCH3      gP                                      1.00e-10  0.00      2.5
 4954 gCH3      PHOTON              gH2       gC        gH                            3.00e-11  0.00      2.1
 4955 gCH3      PHOTON              gCH       gH        gH                            1.60e-11  0.00      2.1
 4956 gCH3      PHOTON              gCH       gH2                                     1.40e-11  0.00      2.1
 4957 gCH3      PHOTON              gCH2      gH                                      4.00e-11  0.00      2.1
 4958 gCH3C6H   PHOTON              gC7H2     gH2                                     1.00e-10  0.00      2.5
 4959 gCH3C6H   PHOTON              gC7H      gH2       gH                            1.00e-10  0.00      2.5
 4960 gC2H4O    PHOTON              gCH3      gHCO                                    8.67e-11  0.00      2.3
 4961 gC2H4O    PHOTON              gC2H2O    gH        gH                            8.67e-11  0.00      2.3
 4962 gC2H4O    PHOTON              gC2H2O    gH2                                     8.67e-11  0.00      2.3
 4963 gC2H3N    PHOTON              gCH3      gCN                                     1.18e-10  0.00      3.1
 4964 gC2H3N    PHOTON              gC2H2N    gH                                      1.18e-10  0.00      3.1
 4965 gC2H3N    PHOTON              gC2N      gH2       gH                            1.18e-10  0.00      3.1
 4966 gC2H3N    PHOTON              gCH2      gHCN                                    1.76e-10  0.00      3.1
 4967 gCH3OCH3  PHOTON              gCH4O     gCH2                                    6.50e-11  0.00      2.3
 4968 gCH3OCH3  PHOTON              gCH3      gCH3      gO                            6.50e-11  0.00      2.3
 4969 gCH3OCH3  PHOTON              gH2CO     gCH4                                    1.30e-10  0.00      2.3
 4970 gCH4O     PHOTON              gCH3      gOH                                     2.40e-10  0.00      2.6
 4971 gCH4O     PHOTON              gH2CO     gH2                                     2.40e-10  0.00      2.6
 4972 gCH5N     PHOTON              gCH3      gNH2                                    1.30e-10  0.00      2.3
 4973 gCH5N     PHOTON              gCH3N     gH2                                     1.30e-10  0.00      2.3
 4974 gCP       PHOTON              gC        gP                                      2.00e-10  0.00      2.5
 4975 gH2CN     PHOTON              gCN       gH        gH                            3.98e-11  0.00      2.5
 4976 gH2CN     PHOTON              gHCN      gH                                      8.01e-11  0.00      2.5
 4977 gH2CN     PHOTON              gHNC      gH                                      8.01e-11  0.00      2.5
 4978 gH2CO     PHOTON              gHCO      gH                                      1.33e-11  0.00      2.8
 4979 gH2CO     PHOTON              gCO       gH        gH                            6.67e-11  0.00      2.8
 4980 gH2CO     PHOTON              gCO       gH        gH                            1.40e-11  0.00      3.1
 4981 gH2O      PHOTON              gH2       gO                                      1.90e-12  0.00      3.1
 4982 gH2O      PHOTON              gOH       gH                                      4.20e-12  0.00      3.1
 4983 gH2O      PHOTON              gO        gH        gH                            1.49e-11  0.00      3.1
 4984 gH2S2     PHOTON              gHS       gHS                                     1.00e-10  0.00      2.5
 4985 gH2S2     PHOTON              gHS2      gH                                      1.00e-10  0.00      2.5
 4986 gH2SiO    PHOTON              gSiH      gOH                                     1.00e-10  0.00      2.5
 4987 gH2SiO    PHOTON              gSiO      gH2                                     1.00e-10  0.00      2.5
 4988 gHC7N     PHOTON              gC7N      gH                                      1.00e-10  0.00      2.5
 4989 gHC7N     PHOTON              gCN       gC6H                                    1.00e-10  0.00      2.5
 4990 gHC9N     PHOTON              gC9N      gH                                      1.00e-10  0.00      2.5
 4991 gHC9N     PHOTON              gCN       gC8H                                    1.00e-10  0.00      2.5
 4992 gHCCP     PHOTON              gCCP      gH                                      1.00e-10  0.00      2.5
 4993 gHCCP     PHOTON              gCP       gCH                                     1.00e-10  0.00      2.5
 4994 gHCO      PHOTON              gCO       gH                                      2.46e-10  0.00      2.1
 4995 gHCOOCH3  PHOTON              gCH4O     gCO                                     1.00e-10  0.00      2.5
 4996 gHCOOCH3  PHOTON              gCH3      gCO2      gH                            1.00e-10  0.00      2.5
 4997 gCH2O2    PHOTON              gCO2      gH        gH                            1.73e-10  0.00      2.6
 4998 gHCP      PHOTON              gCH       gP                                      1.00e-10  0.00      2.5
 4999 gHCP      PHOTON              gCP       gH                                      1.00e-10  0.00      2.5
 5000 gHCS      PHOTON              gCS       gH                                      2.00e-10  0.00      2.5
 5001 gHCSi     PHOTON              gSi       gCH                                     1.00e-10  0.00      2.5
 5002 gHCSi     PHOTON              gSiC      gH                                      1.00e-10  0.00      2.5
 5003 gHNSi     PHOTON              gSiN      gH                                      1.00e-10  0.00      2.5
 5004 gHNSi     PHOTON              gNH       gSi                                     1.00e-10  0.00      2.5
 5005 gHPO      PHOTON              gPO       gH                                      1.00e-10  0.00      2.5
 5006 gHPO      PHOTON              gPH       gO                                      1.00e-10  0.00      2.5
 5007 gHS2      PHOTON              gHS       gS                                      1.00e-10  0.00      2.5
 5008 gHS2      PHOTON              gS2       gH                                      1.00e-10  0.00      2.5
 5009 gNH       PHOTON              gN        gH                                      1.00e-11  0.00      2.0
 5010 gNH2      PHOTON              gNH       gH                                      5.77e-11  0.00      2.6
 5011 gNH2      PHOTON              gN        gH        gH                            1.15e-10  0.00      2.6
 5012 gNH3      PHOTON              gNH2      gH                                      6.20e-11  0.00      2.5
 5013 gNH3      PHOTON              gNH       gH        gH                            6.20e-11  0.00      2.5
 5014 gNO       PHOTON              gN        gO                                      2.00e-10  0.00      2.0
 5015 gO2       PHOTON              gO        gO                                      6.20e-12  0.00      3.1
 5016 gO2H      PHOTON              gO2       gH                                      2.00e-10  0.00      2.5
 5017 gOCS      PHOTON              gCS       gO                                      7.90e-11  0.00      2.7
 5018 gOCS      PHOTON              gCO       gS                                      1.58e-10  0.00      2.7
 5019 gOH       PHOTON              gO        gH                                      1.60e-12  0.00      3.1
 5020 gPH       PHOTON              gP        gH                                      2.00e-10  0.00      2.5
 5021 gPH2      PHOTON              gP        gH2                                     1.00e-10  0.00      2.5
 5022 gPH2      PHOTON              gPH       gH                                      1.00e-10  0.00      2.5
 5023 gPN       PHOTON              gP        gN                                      2.00e-10  0.00      2.5
 5024 gPO       PHOTON              gP        gO                                      2.00e-10  0.00      2.5
 5025 gS2       PHOTON              gS        gS                                      2.00e-10  0.00      2.5
 5026 gSiC2     PHOTON              gSi       gC2                                     1.00e-10  0.00      2.5
 5027 gSiC2     PHOTON              gSiC      gC                                      1.00e-10  0.00      2.5
 5028 gSiC2H    PHOTON              gC2H      gSi                                     1.00e-10  0.00      2.5
 5029 gSiC2H    PHOTON              gSiC2     gH                                      1.00e-10  0.00      2.5
 5030 gSiC2H2   PHOTON              gSiC2     gH2                                     1.00e-10  0.00      2.5
 5031 gSiC2H2   PHOTON              gSiC2H    gH                                      1.00e-10  0.00      2.5
 5032 gSiC3     PHOTON              gSiC      gC2                                     1.00e-10  0.00      2.5
 5033 gSiC3     PHOTON              gSiC2     gC                                      1.00e-10  0.00      2.5
 5034 gSiC3H    PHOTON              gSi       gC3H                                    1.00e-10  0.00      2.5
 5035 gSiC3H    PHOTON              gSiC3     gH                                      1.00e-10  0.00      2.5
 5036 gSiC4     PHOTON              gSiC2     gC2                                     1.00e-10  0.00      2.5
 5037 gSiC4     PHOTON              gSiC3     gC                                      1.00e-10  0.00      2.5
 5038 gSiCH2    PHOTON              gSi       gCH2                                    7.27e-11  0.00      2.5
 5039 gSiCH2    PHOTON              gSiC      gH2                                     7.27e-11  0.00      2.5
 5040 gSiCH2    PHOTON              gHCSi     gH                                      5.45e-11  0.00      2.5
 5041 gSiCH3    PHOTON              gHCSi     gH2                                     1.00e-10  0.00      2.5
 5042 gSiCH3    PHOTON              gSiCH2    gH                                      1.00e-10  0.00      2.5
 5043 gSiH2     PHOTON              gSi       gH2                                     5.45e-11  0.00      2.5
 5044 gSiH2     PHOTON              gSiH      gH                                      7.27e-11  0.00      2.5
 5045 gSiH2     PHOTON              gSi       gH        gH                            7.27e-11  0.00      2.5
 5046 gSiH3     PHOTON              gSiH      gH2                                     1.00e-10  0.00      2.5
 5047 gSiH3     PHOTON              gSiH2     gH                                      1.00e-10  0.00      2.5
 5048 gSiH4     PHOTON              gSiH2     gH2                                     1.00e-10  0.00      2.5
 5049 gSiH4     PHOTON              gSiH3     gH                                      1.00e-10  0.00      2.5
 5050 gSiN      PHOTON              gSi       gN                                      2.00e-10  0.00      2.5
 5051 gSiNC     PHOTON              gSi       gCN                                     2.00e-10  0.00      2.5
 5052 C         FREEZE              gC                                                1.00e+00  0.00      0.0
 5053 C10       FREEZE              gC10                                              1.00e+00  0.00      0.0
 5054 C2        FREEZE              gC2                                               1.00e+00  0.00      0.0
 5055 C2H       FREEZE              gC2H                                              1.00e+00  0.00      0.0
 5056 C2H2      FREEZE              gC2H2                                             1.00e+00  0.00      0.0
 5057 C2H3      FREEZE              gC2H3                                             1.00e+00  0.00      0.0
 5058 C2H4      FREEZE              gC2H4                                             1.00e+00  0.00      0.0
 5059 C2H5      FREEZE              gC2H5                                             1.00e+00  0.00      0.0
 5060 C2H5OH    FREEZE              gC2H5OH                                           1.00e+00  0.00      0.0
 5061 C2H6      FREEZE              gC2H6                                             1.00e+00  0.00      0.0
 5062 C2H6CO    FREEZE              gC2H6CO                                           1.00e+00  0.00      0.0
 5063 C2N       FREEZE              gC2N                                              1.00e+00  0.00      0.0
 5064 CCO       FREEZE              gCCO                                              1.00e+00  0.00      0.0
 5065 C2S       FREEZE              gC2S                                              1.00e+00  0.00      0.0
 5066 C3        FREEZE              gC3                                               1.00e+00  0.00      0.0
 5067 C3H       FREEZE              gC3H                                              1.00e+00  0.00      0.0
 5068 C3H2      FREEZE              gC3H2                                             1.00e+00  0.00      0.0
 5069 C3H3      FREEZE              gC3H3                                             1.00e+00  0.00      0.0
 5070 C3H3N     FREEZE              gC3H3N                                            1.00e+00  0.00      0.0
 5071 C3H4      FREEZE              gC3H4                                             1.00e+00  0.00      0.0
 5072 C3N       FREEZE              gC3N                                              1.00e+00  0.00      0.0
 5073 C3O       FREEZE              gC3O                                              1.00e+00  0.00      0.0
 5074 C3P       FREEZE              gC3P                                              1.00e+00  0.00      0.0
 5075 C3S       FREEZE              gC3S                                              1.00e+00  0.00      0.0
 5076 C4        FREEZE              gC4                                               1.00e+00  0.00      0.0
 5077 C4H       FREEZE              gC4H                                              1.00e+00  0.00      0.0
 5078 C4H2      FREEZE              gC4H2                                             1.00e+00  0.00      0.0
 5079 C4H3      FREEZE              gC4H3                                             1.00e+00  0.00      0.0
 5080 C4H4      FREEZE              gC4H4                                             1.00e+00  0.00      0.0
 5081 C4N       FREEZE              gC4N                                              1.00e+00  0.00      0.0
 5082 C4P       FREEZE              gC4P                                              1.00e+00  0.00      0.0
 5083 C4S       FREEZE              gC4S                                              1.00e+00  0.00      0.0
 5084 C5        FREEZE              gC5                                               1.00e+00  0.00      0.0
 5085 C5H       FREEZE              gC5H                                              1.00e+00  0.00      0.0
 5086 C5H2      FREEZE              gC5H2                                             1.00e+00  0.00      0.0
 5087 C5H3      FREEZE              gC5H3                                             1.00e+00  0.00      0.0
 5088 C5H4      FREEZE              gC5H4                                             1.00e+00  0.00      0.0
 5089 C5N       FREEZE              gC5N                                              1.00e+00  0.00      0.0
 5090 C6        FREEZE              gC6                                               1.00e+00  0.00      0.0
 5091 C6H       FREEZE              gC6H                                              1.00e+00  0.00      0.0
 5092 C6H2      FREEZE              gC6H2                                             1.00e+00  0.00      0.0
 5093 C6H3      FREEZE              gC6H3                                             1.00e+00  0.00      0.0
 5094 C6H4      FREEZE              gC6H4                                             1.00e+00  0.00      0.0
 5095 C6H6      FREEZE              gC6H6                                             1.00e+00  0.00      0.0
 5096 C7        FREEZE              gC7                                               1.00e+00  0.00      0.0
 5097 C7H       FREEZE              gC7H                                              1.00e+00  0.00      0.0
 5098 C7H2      FREEZE              gC7H2                                             1.00e+00  0.00      0.0
 5099 C7H3      FREEZE              gC7H3                                             1.00e+00  0.00      0.0
 5100 C7H4      FREEZE              gC7H4                                             1.00e+00  0.00      0.0
 5101 C7N       FREEZE              gC7N                                              1.00e+00  0.00      0.0
 5102 C8        FREEZE              gC8                                               1.00e+00  0.00      0.0
 5103 C8H       FREEZE              gC8H                                              1.00e+00  0.00      0.0
 5104 C8H2      FREEZE              gC8H2                                             1.00e+00  0.00      0.0
 5105 C8H3      FREEZE              gC8H3                                             1.00e+00  0.00      0.0
 5106 C8H4      FREEZE              gC8H4                                             1.00e+00  0.00      0.0
 5107 C9        FREEZE              gC9                                               1.00e+00  0.00      0.0
 5108 C9H       FREEZE              gC9H                                              1.00e+00  0.00      0.0
 5109 C9H2      FREEZE              gC9H2                                             1.00e+00  0.00      0.0
 5110 C9H3      FREEZE              gC9H3                                             1.00e+00  0.00      0.0
 5111 C9H4      FREEZE              gC9H4                                             1.00e+00  0.00      0.0
 5112 C9N       FREEZE              gC9N                                              1.00e+00  0.00      0.0
 5113 CCl       FREEZE              gCCl                                              1.00e+00  0.00      0.0
 5114 CCP       FREEZE              gCCP                                              1.00e+00  0.00      0.0
 5115 CH        FREEZE              gCH                                               1.00e+00  0.00      0.0
 5116 CH2       FREEZE              gCH2                                              1.00e+00  0.00      0.0
 5117 C2H2N     FREEZE              gC2H2N                                            1.00e+00  0.00      0.0
 5118 C2H2O     FREEZE              gC2H2O                                            1.00e+00  0.00      0.0
 5119 CH3N      FREEZE              gCH3N                                             1.00e+00  0.00      0.0
 5120 CH2NH2    FREEZE              gCH2NH2                                           1.00e+00  0.00      0.0
 5121 CH2OH     FREEZE              gCH2OH                                            1.00e+00  0.00      0.0
 5122 CH2PH     FREEZE              gCH2PH                                            1.00e+00  0.00      0.0
 5123 CH3       FREEZE              gCH3                                              1.00e+00  0.00      0.0
 5124 CH3C3N    FREEZE              gCH3C3N                                           1.00e+00  0.00      0.0
 5125 CH3C4H    FREEZE              gCH3C4H                                           1.00e+00  0.00      0.0
 5126 CH3C5N    FREEZE              gCH3C5N                                           1.00e+00  0.00      0.0
 5127 CH3C6H    FREEZE              gCH3C6H                                           1.00e+00  0.00      0.0
